IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;GARE;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
156290;Faisceau Impair;420000;1;571+780;cef203ba-dfb5-11e3-8eff-01a464e0362d;Pleyber-Christ;192269.73279999942;6845216.923300002;-3.882501936118919;48.507928467171105;48.507928467171105, -3.882501936118919;48.507928467147245, -3.882501936118925;"{""coordinates"": [-3.882501936118925, 48.507928467147245], ""type"": ""Point""}"
86530;Faisceau  Pairs;001000;1;165+616;51e84898-6665-11e3-afff-01f464e0362d;Troyes;778719.6112999991;6800541.961800002;4.061562058603848;48.30044233537353;48.30044233537353, 4.061562058603848;48.30044233536351, 4.061562058603849;"{""coordinates"": [4.061562058603849, 48.30044233536351], ""type"": ""Point""}"
156045;Faisceau pair;205000;1;149+714;cef1983a-dfb5-11e3-8eff-01a464e0362d;Nouzonville;825532.0270000026;6969476.3334;4.742960276893862;49.811676057180755;49.811676057180755, 4.742960276893862;49.81167605716337, 4.7429602768938635;"{""coordinates"": [4.742960276893863, 49.81167605716337], ""type"": ""Point""}"
153517;Faisceau Pair V14;070000;1;458+590;51f0de6c-6665-11e3-afff-01f464e0362d;Saverne;1021106.5072000027;6858491.0119;7.369320291163612;48.74655712384355;48.74655712384355, 7.369320291163612;48.74655712382092, 7.369320291163616;"{""coordinates"": [7.369320291163616, 48.74655712382092], ""type"": ""Point""}"
132391;Faisceau Entre 2 Bois;242000;1;222+690;51e1e3d4-6665-11e3-afff-01f464e0362d;Hautmont;764501.1407999992;7016876.489599999;3.903207296495008;50.24654174504475;50.24654174504475, 3.903207296495008;50.246541745029376, 3.903207296495009;"{""coordinates"": [3.903207296495009, 50.246541745029376], ""type"": ""Point""}"
154354;Faisceau impair;500000;1;184+270;51eaec2a-6665-11e3-afff-01f464e0362d;Bessé-sur-Braye;531313.8426000029;6750024.144499999;0.74514330007415;47.828934063537666;47.828934063537666, 0.7451433000741496;47.828934063526276, 0.7451433000741476;"{""coordinates"": [0.745143300074148, 47.828934063526276], ""type"": ""Point""}"
171627;BONLIEU LGV;752000;1;541+824;dff6392a-3cbb-11e6-8fff-018c64e0362d;;848554.2725000009;6391138.153499998;4.872146654175634;44.60348226708319;44.60348226708319, 4.8721466541756335;44.60348226706252, 4.872146654175635;"{""coordinates"": [4.872146654175635, 44.60348226706252], ""type"": ""Point""}"
156093;Faisceau impair Nord;205000;1;175+575;cef17b22-dfb5-11e3-8eff-01a464e0362d;Revin;818056.8655999973;6983707.304200001;4.643313129263428;49.94092982430515;49.94092982430515, 4.643313129263428;49.94092982428836, 4.64331312926343;"{""coordinates"": [4.64331312926343, 49.94092982428836], ""type"": ""Point""}"
155316;Faisceau Garages;340000;1;170+025;51ed29e4-6665-11e3-afff-01f464e0362d;Motteville;544318.003399998;6950730.712099999;0.845707269922991;49.636610867752516;49.636610867752516, 0.8457072699229908;49.63661086773429, 0.8457072699229893;"{""coordinates"": [0.845707269922989, 49.63661086773429], ""type"": ""Point""}"
10316024;Voie Lourde;882000;1;002+488;14df3b60-a761-11eb-97ff-01a0b2273146;St-Marcel-lès-Chalon;842129.105899997;6631764.521299999;4.862726930343364;46.77092037433397;46.77092037433397, 4.862726930343364;46.77092037431947, 4.8627269303433645;"{""coordinates"": [4.862726930343364, 46.77092037431947], ""type"": ""Point""}"
156890;Faisceau pair 8 à 30;631000;1;556+890;cef6e10c-dfb5-11e3-8eff-01a464e0362d;Le Buisson;534275.3919999972;6418813.125399999;0.902298034433426;44.84867476462312;44.84867476462312, 0.9022980344334264;44.84867476460312, 0.9022980344334248;"{""coordinates"": [0.902298034433425, 44.84867476460312], ""type"": ""Point""}"
156241;Voie Garage Impaire;430000;1;040+450;cef1f150-dfb5-11e3-8eff-01a464e0362d;La Hutte-Coulombiers;485363.5207000002;6804090.4706000015;0.104918630778874;48.30172450555988;48.30172450555988, 0.10491863077887434;48.30172450554988, 0.10491863077887195;"{""coordinates"": [0.104918630778872, 48.30172450554988], ""type"": ""Point""}"
156088;Faisceau pair;205000;1;206+670;cef240d0-dfb5-11e3-8eff-01a464e0362d;Givet;830070.2100000009;7006858.1569;4.817896527070463;50.14644635988376;50.14644635988376, 4.817896527070463;50.14644635986792, 4.817896527070465;"{""coordinates"": [4.817896527070465, 50.14644635986792], ""type"": ""Point""}"
72956;Faisceau Gaillon-Aubevoye V6 à V8;340000;1;092+533;51e6ad66-6665-11e3-afff-01f464e0362d;Gaillon-Aubevoye;580382.8421000019;6898139.1778;1.359713105620889;49.17182349473279;49.17182349473279, 1.3597131056208893;49.171823494712314, 1.3597131056208878;"{""coordinates"": [1.359713105620888, 49.171823494712314], ""type"": ""Point""}"
73054;Faisceau St-Galmier-Veauche;750000;1;493+505;51e0d910-6665-11e3-afff-01f464e0362d;Veauche-St-Galmier;803321.1765000001;6488896.178599998;4.322864863516539;45.49173775644057;45.49173775644057, 4.322864863516539;45.49173775642235, 4.32286486351654;"{""coordinates"": [4.32286486351654, 45.49173775642235], ""type"": ""Point""}"
153457;Faisceau Pair;709000;1;367+058;51eb557c-6665-11e3-afff-01f464e0362d;St-Éloy;687460.6674000025;6563720.8638;2.837466689179055;46.17320106375776;46.17320106375776, 2.837466689179055;46.17320106374151, 2.837466689179055;"{""coordinates"": [2.837466689179055, 46.17320106374151], ""type"": ""Point""}"
132137;Faisceau Impair;707000;1;358+847;51e19f8e-6665-11e3-afff-01f464e0362d;Lapeyrouse;691816.5231999978;6569625.890500002;2.893823759388862;46.226441515887835;46.226441515887835, 2.893823759388862;46.22644151587176, 2.893823759388862;"{""coordinates"": [2.893823759388862, 46.22644151587176], ""type"": ""Point""}"
128499;Petit-Bois;205000;1;143+070;51e3bd92-6665-11e3-afff-01f464e0362d;Charleville-Mézières;824777.391900003;6965043.681200001;4.731136770658911;49.77201019097357;49.77201019097357, 4.731136770658911;49.77201019095599, 4.731136770658912;"{""coordinates"": [4.731136770658912, 49.77201019095599], ""type"": ""Point""}"
128347;Faisceau Salonique Gretz;001000;1;038+000;51e36888-6665-11e3-afff-01f464e0362d;Gretz-Armainvilliers;679852.1076999977;6849737.3946;2.725980838784438;48.74743645211578;48.74743645211578, 2.7259808387844378;48.747436452093176, 2.7259808387844378;"{""coordinates"": [2.725980838784438, 48.747436452093176], ""type"": ""Point""}"
128526;Gril;205000;1;054+068;51e32c0e-6665-11e3-afff-01f464e0362d;Reims;774041.5081999972;6906647.759100001;4.016909596308445;49.255200304831405;49.255200304831405, 4.016909596308445;49.25520030481134, 4.016909596308446;"{""coordinates"": [4.016909596308446, 49.25520030481134], ""type"": ""Point""}"
153037;Faisceau Pair;305000;1;004+326;51ea1a2c-6665-11e3-afff-01f464e0362d;Montières;647142.7291999981;6979058.019299999;2.264761705648154;49.90799063996935;49.90799063996935, 2.2647617056481537;49.90799063995241, 2.264761705648153;"{""coordinates"": [2.264761705648153, 49.90799063995241], ""type"": ""Point""}"
154216;Faisceau NOVATRANS Avignon-Champfleury;824000;1;004+211;51eef080-6665-11e3-afff-01f464e0362d;;844339.0143999979;6317460.270399999;4.797905046139134;43.94135601233599;43.94135601233599, 4.797905046139134;43.941356012313584, 4.797905046139136;"{""coordinates"": [4.797905046139136, 43.941356012313584], ""type"": ""Point""}"
132272;Faisceau Pair Remisage Banlieue et Classement;830000;1;003+194;51e2346c-6665-11e3-afff-01f464e0362d;Paris-Bercy;656347.5341000035;6858402.9114000015;2.405430925360812;48.82420846770427;48.82420846770427, 2.4054309253608124;48.82420846768204, 2.4054309253608124;"{""coordinates"": [2.405430925360812, 48.82420846768204], ""type"": ""Point""}"
157243;Faisceau Impair;259000;2;220+943;cef8f016-dfb5-11e3-8eff-01a464e0362d;Sin-le-Noble;707968.8229999989;7028799.4487;3.111828409880935;50.35685357055914;50.35685357055914, 3.111828409880935;50.356853570544246, 3.111828409880935;"{""coordinates"": [3.111828409880935, 50.356853570544246], ""type"": ""Point""}"
132042;Faisceau Combiné Naviland Cargo;905000;1;009+518;51e1d148-6665-11e3-afff-01f464e0362d;Vénissieux-Sud;848526.2947999984;6512593.0295;4.908787546341127;45.69674983876052;45.69674983876052, 4.908787546341127;45.696749838742896, 4.908787546341129;"{""coordinates"": [4.908787546341129, 45.696749838742896], ""type"": ""Point""}"
155136;Faisceau Impair;072000;1;059+390;51efa1ea-6665-11e3-afff-01f464e0362d;Lizy-sur-Ourcq;701972.5349000022;6879915.523499999;3.026967520890999;49.019139211420615;49.019139211420615, 3.0269675208909987;49.01913921139938, 3.0269675208909987;"{""coordinates"": [3.026967520890999, 49.01913921139938], ""type"": ""Point""}"
156055;Faisceau Pair;611000;1;439+105;cef1e6e8-dfb5-11e3-8eff-01a464e0362d;Bussière-Galant;545729.3351000026;6502706.898499999;1.020603214599954;45.606480600022294;45.606480600022294, 1.0206032145999537;45.60648060000442, 1.0206032145999524;"{""coordinates"": [1.020603214599952, 45.60648060000442], ""type"": ""Point""}"
132132;Faisceau Pair;705000;1;341+457;51e10ea0-6665-11e3-afff-01f464e0362d;Commentry;680495.574000001;6577627.787099998;2.746608044785726;46.29826460623479;46.29826460623479, 2.7466080447857255;46.2982646062189, 2.746608044785725;"{""coordinates"": [2.746608044785725, 46.2982646062189], ""type"": ""Point""}"
85556;Faisceau Relais;900000;1;198+857;51e87050-6665-11e3-afff-01f464e0362d;St-Avre-la-Chambre;958990.2818000019;6477306.491099998;6.308115044041236;45.34631264973602;45.34631264973602, 6.3081150440412355;45.3463126497174, 6.308115044041237;"{""coordinates"": [6.308115044041237, 45.3463126497174], ""type"": ""Point""}"
128170;Faisceau Docelles-Cheniménil;062000;1;007+532;51e95990-6665-11e3-afff-01f464e0362d;Docelles-Cheniménil;968232.0018000007;6788491.017099999;6.607480166274784;48.141630796085664;48.141630796085664, 6.607480166274784;48.14163079607519, 6.6074801662747875;"{""coordinates"": [6.607480166274788, 48.14163079607519], ""type"": ""Point""}"
153485;Faisceau Pair V4;790000;1;414+895;51ec8376-6665-11e3-afff-01f464e0362d;Clermont-Ferrand;710194.496799998;6523366.485800002;3.131270326916768;45.80985347074741;45.80985347074741, 3.131270326916768;45.80985347073011, 3.131270326916768;"{""coordinates"": [3.131270326916768, 45.80985347073011], ""type"": ""Point""}"
131974;Faisceau Pair;830000;1;570+441;51dfa22e-6665-11e3-afff-01f464e0362d;St-Rambert-d'Albon;841637.3962000012;6469399.393100001;4.807581674486884;45.30937322847059;45.30937322847059, 4.807581674486884;45.309373228451854, 4.807581674486887;"{""coordinates"": [4.807581674486887, 45.309373228451854], ""type"": ""Point""}"
154252;Faisceau Réparations;830000;1;861+613;51f1563a-6665-11e3-afff-01f464e0362d;;893624.1257999986;6248064.611099999;5.385372525983824;43.30542136545208;43.30542136545208, 5.385372525983824;43.30542136542812, 5.385372525983826;"{""coordinates"": [5.385372525983826, 43.30542136542812], ""type"": ""Point""}"
155997;Faisceau pair;088000;1;107+915;cef1ace8-dfb5-11e3-8eff-01a464e0362d;Stenay;857288.6334000006;6934993.152800001;5.170529188204966;49.49483912798871;49.49483912798871, 5.170529188204966;49.49483912796981, 5.170529188204968;"{""coordinates"": [5.170529188204968, 49.49483912796981], ""type"": ""Point""}"
73044;Faisceau Impair;830646;1;000+680;51e0ebc0-6665-11e3-afff-01f464e0362d;Pierrelatte;835894.8967999965;6364595.6000000015;4.705436295192939;44.36718628816997;44.36718628816997, 4.705436295192939;44.36718628814866, 4.70543629519294;"{""coordinates"": [4.70543629519294, 44.36718628814866], ""type"": ""Point""}"
128756;Faisceau Pas-des-Lancier V6 à V20;830000;1;844+200;51e92648-6665-11e3-afff-01f464e0362d;Pas-des-Lanciers;882788.3995999992;6259129.433699999;5.255848567454425;43.40778250455081;43.40778250455081, 5.255848567454425;43.40778250452709, 5.255848567454426;"{""coordinates"": [5.255848567454426, 43.40778250452709], ""type"": ""Point""}"
157060;Chantier Equipement;070000;1;073+490;cef7b566-dfb5-11e3-8eff-01a464e0362d;Nanteuil-Saâcy;715803.0434999987;6874983.017700002;3.215866507268182;48.97459468962518;48.97459468962518, 3.215866507268182;48.974594689603705, 3.215866507268182;"{""coordinates"": [3.215866507268182, 48.974594689603705], ""type"": ""Point""}"
86527;Faisceau de Clairmarais;205000;1;054+530;51e33cca-6665-11e3-afff-01f464e0362d;Reims;774406.956600003;6906907.582400002;4.021974404447713;49.25749344154473;49.25749344154473, 4.021974404447713;49.25749344152469, 4.021974404447714;"{""coordinates"": [4.021974404447714, 49.25749344152469], ""type"": ""Point""}"
156338;Faisceau impair;897000;1;077+872;cef15620-dfb5-11e3-8eff-01a464e0362d;La Roche-sur-Foron;955219.7823999971;6557426.6873;6.30279067823859;46.0685676515654;46.0685676515654, 6.30279067823859;46.06856765154886, 6.3027906782385905;"{""coordinates"": [6.302790678238591, 46.06856765154886], ""type"": ""Point""}"
130473;Faisceau Impair de Chatenois-Dolaincourt;030000;1;070+934;51e1010c-6665-11e3-afff-01f464e0362d;Châtenois-Dolaincourt;910800.2700999975;6804230.7718;5.843450668783953;48.30423991024037;48.30423991024037, 5.843450668783953;48.30423991023037, 5.843450668783956;"{""coordinates"": [5.843450668783956, 48.30423991023037], ""type"": ""Point""}"
153566;Faisceau Impair;859000;1;009+394;51ec49d8-6665-11e3-afff-01f464e0362d;Mathay;984326.0692000017;6710699.372200001;6.773645540692978;47.4354880737845;47.4354880737845, 6.773645540692978;47.43548807377196, 6.77364554069298;"{""coordinates"": [6.77364554069298, 47.43548807377196], ""type"": ""Point""}"
73111;Faisceau Paris-Batignolles Remblai;334000;1;003+397;51e616fe-6665-11e3-afff-01f464e0362d;Paris-Batignolles;648376.4734999985;6866779.5612;2.295848863482493;48.89894905054762;48.89894905054762, 2.2958488634824934;48.898949050525786, 2.295848863482493;"{""coordinates"": [2.295848863482493, 48.898949050525786], ""type"": ""Point""}"
72975;Faisceau Pair V6 à V10;340000;1;201+330;51e2746c-6665-11e3-afff-01f464e0362d;Bréauté-Beuzeville;514120.6845000014;6948116.862100001;0.429292010031557;49.60501508856989;49.60501508856989, 0.42929201003155665;49.60501508855152, 0.4292920100315547;"{""coordinates"": [0.429292010031555, 49.60501508855152], ""type"": ""Point""}"
86450;Faisceau Mouchard V5 à V21;850000;1;392+148;51e80ba4-6665-11e3-afff-01f464e0362d;Mouchard;912764.3465000018;6656746.061299998;5.799422174525188;46.976980805810335;46.976980805810335, 5.799422174525188;46.97698080579644, 5.799422174525189;"{""coordinates"": [5.799422174525189, 46.97698080579644], ""type"": ""Point""}"
73087;Faisceau Argenteuil V41 à V62;334301;1;000+408;51e70022-6665-11e3-afff-01f464e0362d;Argenteuil GC;643783.7216000035;6872548.340300001;2.232442099423595;48.950438536698705;48.950438536698705, 2.2324420994235945;48.95043853667712, 2.232442099423594;"{""coordinates"": [2.232442099423594, 48.95043853667712], ""type"": ""Point""}"
155863;Faisceau Pairs;311000;1;189+310;a4a9e41a-9243-11e3-94ff-010c64e0362d;Noyelles-sur-Mer;607415.6724999994;7010978.679099999;1.704959034903649;50.190077179198845;50.190077179198845, 1.7049590349036488;50.1900771791832, 1.7049590349036476;"{""coordinates"": [1.704959034903648, 50.1900771791832], ""type"": ""Point""}"
132156;Faisceau Impair;898000;1;045+062;51e7ef38-6665-11e3-afff-01f464e0362d;Albertville;963535.7282999977;6513966.377099998;6.386172838428466;45.67439184728489;45.67439184728489, 6.3861728384284655;45.674391847267216, 6.386172838428468;"{""coordinates"": [6.386172838428468, 45.674391847267216], ""type"": ""Point""}"
156824;Faisceau Pair;515000;1;236+100;cef74502-dfb5-11e3-8eff-01a464e0362d;Tours;526315.7207000032;6700970.630100001;0.697484872803851;47.38628433335182;47.38628433335182, 0.6974848728038506;47.38628433333913, 0.6974848728038491;"{""coordinates"": [0.697484872803849, 47.38628433333913], ""type"": ""Point""}"
154397;Faisceau pair;523000;1;152+177;51ecf31e-6665-11e3-afff-01f464e0362d;Benet;424748.6049999967;6592590.483600002;-0.582308885576528;46.37704882177429;46.37704882177429, -0.5823088855765275;46.37704882175864, -0.5823088855765307;"{""coordinates"": [-0.582308885576531, 46.37704882175864], ""type"": ""Point""}"
155384;Faisceau Pont-Audemer;375000;1;170+828;51eac190-6665-11e3-afff-01f464e0362d;Pont-Audemer;519484.07670000196;6919733.113600001;0.515763542046854;49.35158623932359;49.35158623932359, 0.515763542046854;49.35158623930399, 0.515763542046852;"{""coordinates"": [0.515763542046852, 49.35158623930399], ""type"": ""Point""}"
156118;Faisceau impair;905000;1;271+286;cef2d6f6-dfb5-11e3-8eff-01a464e0362d;Laragne;924573.9026999995;6361531.3191;5.816199993402263;44.31676127998338;44.31676127998338, 5.816199993402263;44.31676127996196, 5.8161999934022655;"{""coordinates"": [5.816199993402265, 44.31676127996196], ""type"": ""Point""}"
153251;Faisceau Pair V4;667000;1;125+054;51ea9f7e-6665-11e3-afff-01f464e0362d;Labarthe-Avezac;484953.186499998;6223809.928100001;0.360879048936765;43.08123338936722;43.08123338936722, 0.3608790489367648;43.08123338934272, 0.36087904893676365;"{""coordinates"": [0.360879048936764, 43.08123338934272], ""type"": ""Point""}"
128242;Faisceau V1 à V25 de Liart;204000;2;253+685;51dfc5e4-6665-11e3-afff-01f464e0362d;Audun-le-Roman;910813.503899999;6922364.4498;5.902169833681676;49.36593809272582;49.36593809272582, 5.9021698336816755;49.36593809270629, 5.902169833681678;"{""coordinates"": [5.902169833681678, 49.36593809270629], ""type"": ""Point""}"
153462;Faisceau Pair;720000;1;350+272;51f1f7b2-6665-11e3-afff-01f464e0362d;Murat;689685.4706000015;6445532.869199999;2.868848702386787;45.10899480236267;45.10899480236267, 2.868848702386787;45.10899480234338, 2.868848702386787;"{""coordinates"": [2.868848702386787, 45.10899480234338], ""type"": ""Point""}"
156631;Faisceau impair 3et 5;790000;1;627+056;cef57052-dfb5-11e3-8eff-01a464e0362d;Villefort;773800.0537;6371634.259;3.927305384512382;44.43985674640636;44.43985674640636, 3.9273053845123815;44.43985674638527, 3.9273053845123824;"{""coordinates"": [3.927305384512382, 44.43985674638527], ""type"": ""Point""}"
85536;Faisceau Pair F4;990000;3;081+445;51e05644-6665-11e3-afff-01f464e0362d;Valenton;660170.1511999965;6851120.094999999;2.45817587450056;48.758957867982666;48.758957867982666, 2.45817587450056;48.7589578679601, 2.4581758745005597;"{""coordinates"": [2.45817587450056, 48.7589578679601], ""type"": ""Point""}"
127020;Faisceau Beaune pair V4 à V14;830000;1;350+483;51e1a222-6665-11e3-afff-01f464e0362d;Beaune;840785.8016000018;6660273.6602;4.853898954297391;47.0278205652524;47.0278205652524, 4.853898954297391;47.02782056523864, 4.853898954297392;"{""coordinates"": [4.853898954297392, 47.02782056523864], ""type"": ""Point""}"
73232;Faisceau Poste M;590000;2;198+203;51e814e0-6665-11e3-afff-01f464e0362d;Vierzon-Ville;627595.6090999991;6684073.057500001;2.042633863723413;47.25301357598003;47.25301357598003, 2.0426338637234127;47.253013575966946, 2.042633863723412;"{""coordinates"": [2.042633863723412, 47.253013575966946], ""type"": ""Point""}"
72873;Faisceau Pair;161000;1;048+404;51e90854-6665-11e3-afff-01f464e0362d;Diemeringen;1006442.7880999967;6879362.405099999;7.18520958355476;48.941124777018025;48.941124777018025, 7.18520958355476;48.94112477699639, 7.185209583554763;"{""coordinates"": [7.185209583554763, 48.94112477699639], ""type"": ""Point""}"
155950;Faisceau Pair;696000;1;275+131;cef1e456-dfb5-11e3-8eff-01a464e0362d;Ardentes;609957.6765000001;6627544.477400001;1.820611210531143;46.74196343093313;46.74196343093313, 1.8206112105311425;46.741963430918545, 1.8206112105311418;"{""coordinates"": [1.820611210531142, 46.741963430918545], ""type"": ""Point""}"
157524;Faisceau Impair Blaisy-Bas;830000;1;288+007;cef9784e-dfb5-11e3-8eff-01a464e0362d;Blaisy-Bas;831456.2082000002;6698382.145;4.742155732423335;47.37272496713428;47.37272496713428, 4.742155732423335;47.37272496712155, 4.742155732423336;"{""coordinates"": [4.742155732423336, 47.37272496712155], ""type"": ""Point""}"
156389;Faisceau pair;905000;1;172+976;cef2ecf8-dfb5-11e3-8eff-01a464e0362d;Monestier-de-Clermont;907830.4045000002;6427087.942499999;5.633804538590656;44.91178718093417;44.91178718093417, 5.633804538590656;44.91178718091435, 5.633804538590658;"{""coordinates"": [5.633804538590658, 44.91178718091435], ""type"": ""Point""}"
0;Faisceau Voie Equipement - Voie 25;655000;1;147+728;15795a78-b8f1-11e9-bdff-0188b2273146;Dax;373404.90879999846;6299675.6217;-1.053862618947902;43.7206400557457;43.7206400557457, -1.053862618947902;43.72064005572273, -1.053862618947905;"{""coordinates"": [-1.053862618947905, 43.72064005572273], ""type"": ""Point""}"
156035;Faisceau pair;205000;1;093+752;cef301b2-dfb5-11e3-8eff-01a464e0362d;Rethel;799085.8101999983;6934604.773800001;4.367465115097343;49.50306746563093;49.50306746563093, 4.3674651150973425;49.50306746561207, 4.367465115097343;"{""coordinates"": [4.367465115097343, 49.50306746561207], ""type"": ""Point""}"
156503;Faisceau 21 à 25 bis;935907;1;023+850;cef4176a-dfb5-11e3-8eff-01a464e0362d;Port-St-Louis-du-Rhône;847508.7145999968;6256254.655000001;4.819806131011673;43.39011865962596;43.39011865962596, 4.819806131011673;43.39011865960221, 4.819806131011674;"{""coordinates"": [4.819806131011674, 43.39011865960221], ""type"": ""Point""}"
157205;Faisceau Pair V6  à V10;990000;2;050+040;cef9e2d2-dfb5-11e3-8eff-01a464e0362d;Stains;653891.6475000009;6873514.421599999;2.370340601966249;48.959929751489646;48.959929751489646, 2.370340601966249;48.959929751468124, 2.3703406019662485;"{""coordinates"": [2.370340601966249, 48.959929751468124], ""type"": ""Point""}"
154147;Faisceau Pair;830000;1;567+626;51eb4aaa-6665-11e3-afff-01f464e0362d;Salaise;841199.4853999987;6472159.637499999;4.802799100771342;45.334311263234206;45.334311263234206, 4.802799100771342;45.33431126321557, 4.802799100771343;"{""coordinates"": [4.802799100771343, 45.33431126321557], ""type"": ""Point""}"
153413;Faisceau Impair V3 à V17;070000;1;205+700;51ee34c6-6665-11e3-afff-01f464e0362d;Vitry-le-François;817575.1908000037;6847760.0669;4.5983119459474;48.71926348586239;48.71926348586239, 4.5983119459474;48.71926348583964, 4.598311945947401;"{""coordinates"": [4.598311945947401, 48.71926348583964], ""type"": ""Point""}"
156269;Faisceau Pair;485000;1;537+647;cef30f9c-dfb5-11e3-8eff-01a464e0362d;Callac;225499.91690000147;6831128.507399999;-3.418618448314721;48.40678364261442;48.40678364261442, -3.4186184483147213;48.40678364259003, -3.4186184483147275;"{""coordinates"": [-3.418618448314727, 48.40678364259003], ""type"": ""Point""}"
156683;Faisceau pair 4 à 8;640000;1;177+224;cef55510-dfb5-11e3-8eff-01a464e0362d;Moissac;545682.4790999964;6335478.7348;1.07237111462478;44.101359003545284;44.101359003545284, 1.0723711146247803;44.1013590035233, 1.0723711146247792;"{""coordinates"": [1.072371114624779, 44.1013590035233], ""type"": ""Point""}"
155539;Faisceau Service Local;301000;1;230+627;51ef3544-6665-11e3-afff-01f464e0362d;Béthune;673829.1485999972;7047507.891399998;2.631515403067202;50.52429741565926;50.52429741565926, 2.631515403067202;50.524297415645115, 2.6315154030672017;"{""coordinates"": [2.631515403067202, 50.524297415645115], ""type"": ""Point""}"
132315;Faisceau Triage Sud;830000;1;012+460;51dff422-6665-11e3-afff-01f464e0362d;Villeneuve-St-Georges;658673.1475000009;6849834.3125;2.437936607642299;48.747299669089394;48.747299669089394, 2.4379366076422992;48.747299669066784, 2.437936607642299;"{""coordinates"": [2.437936607642299, 48.747299669066784], ""type"": ""Point""}"
128506;Dépôt;070000;1;171+065;51e35bdc-6665-11e3-afff-01f464e0362d;Châlons-en-Champagne;797937.3350000009;6874392.493099999;4.337543729576046;48.96201967229553;48.96201967229553, 4.337543729576046;48.96201967227401, 4.337543729576047;"{""coordinates"": [4.337543729576047, 48.96201967227401], ""type"": ""Point""}"
157586;Faisceau Pair V4 et V6;872000;1;437+670;cefa6b96-dfb5-11e3-8eff-01a464e0362d;Le Valdahon;952907.9189999998;6677478.1537999995;6.338555559156589;47.14945242893291;47.14945242893291, 6.338555559156589;47.14945242891952, 6.338555559156591;"{""coordinates"": [6.338555559156591, 47.14945242891952], ""type"": ""Point""}"
128348;Faisceau pair Gretz;001000;1;037+805;51e1bd0c-6665-11e3-afff-01f464e0362d;Gretz-Armainvilliers;679725.8946999982;6849885.774799999;2.724257259796727;48.74876703438962;48.74876703438962, 2.7242572597967274;48.748767034367006, 2.7242572597967274;"{""coordinates"": [2.724257259796727, 48.748767034367006], ""type"": ""Point""}"
10316033;Faisceau Perrigny 10/18;830000;1;317+700;14df61a2-a761-11eb-97ff-01a0b2273146;Dijon-Porte-d'Ouche-Perrigny;853188.1488000005;6690084.5264;5.027223320191916;47.293379639505225;47.293379639505225, 5.027223320191916;47.29337963949227, 5.027223320191918;"{""coordinates"": [5.027223320191918, 47.29337963949227], ""type"": ""Point""}"
155113;Faisceau Impair;002000;1;090+970;51eb9254-6665-11e3-afff-01f464e0362d;La Ferté-Gaucher;721843.996100001;6853669.1063;3.297287942597654;48.78274260790993;48.78274260790993, 3.297287942597654;48.7827426078875, 3.2972879425976545;"{""coordinates"": [3.297287942597654, 48.7827426078875], ""type"": ""Point""}"
128218;Faisceau Impair Faulquemont;172000;1;017+549;51e37000-6665-11e3-afff-01f464e0362d;Faulquemont;963701.813000001;6888954.6504999995;6.608338149582338;49.04623348227377;49.04623348227377, 6.608338149582338;49.04623348225267, 6.608338149582342;"{""coordinates"": [6.608338149582342, 49.04623348225267], ""type"": ""Point""}"
155866;Faisceau Pair;321000;1;007+855;a4a9ded0-9243-11e3-94ff-010c64e0362d;Saleux;644214.391900003;6973821.263300002;2.224746582399103;49.86069746171609;49.86069746171609, 2.224746582399103;49.86069746169895, 2.224746582399102;"{""coordinates"": [2.224746582399102, 49.86069746169895], ""type"": ""Point""}"
156213;Faisceau Impair V5 à V11;420000;1;246+185;cef1cc92-dfb5-11e3-8eff-01a464e0362d;Sillé-le-Guillaume;467776.2930999994;6791444.464899998;-0.125316649075904;48.181991625223134;48.181991625223134, -0.12531664907590379;48.18199162521277, -0.12531664907590656;"{""coordinates"": [-0.125316649075907, 48.18199162521277], ""type"": ""Point""}"
153398;Faisceau Impair;070000;1;172+088;51f02b2e-6665-11e3-afff-01f464e0362d;Châlons-en-Champagne;798717.8176999986;6873761.7621;4.348053782418791;48.95622938421883;48.95622938421883, 4.348053782418791;48.956229384197265, 4.348053782418792;"{""coordinates"": [4.348053782418792, 48.956229384197265], ""type"": ""Point""}"
154338;Faisceau impair;947000;1;071+095;51f0fab8-6665-11e3-afff-01f464e0362d;;905920.0709000006;6266814.588799998;5.544192371692546;43.47056668968914;43.47056668968914, 5.544192371692546;43.47056668966559, 5.544192371692548;"{""coordinates"": [5.544192371692548, 43.47056668966559], ""type"": ""Point""}"
157575;Faisceau Pair Gergy;867000;1;093+016;cef840b4-dfb5-11e3-8eff-01a464e0362d;Gergy;847665.9605000019;6643434.620099999;4.939018755807362;46.8747658894724;46.8747658894724, 4.9390187558073615;46.87476588945821, 4.939018755807363;"{""coordinates"": [4.939018755807363, 46.87476588945821], ""type"": ""Point""}"
10316033;Faisceau Perrigny 10/18;830000;1;318+586;14df61a2-a761-11eb-97ff-01a0b2273146;Dijon-Porte-d'Ouche-Perrigny;853066.1165999994;6689205.406399999;5.025310776991903;47.28549621036964;47.28549621036964, 5.025310776991903;47.28549621035665, 5.025310776991905;"{""coordinates"": [5.025310776991905, 47.28549621035665], ""type"": ""Point""}"
